tweet_id,sentiment,author,content,content_length
1962397631,worry,encaf1,"Nice to come out of a business meeting feeling desired &amp; valuable. Now, to come out of a date like that..! (Or, to go on a date at all..)",141
1694239107,neutral,__jazzmin,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?,80
1694567965,happiness,Drisalvia,@tomfelton http://twitpic.com/2dmtn - I saw this pic and it reminded me of you in Anna and the King.. so cuuuute little fella,125
1753007986,worry,DivaTomboy,"@cArtPhotography Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good.",137
1694625864,neutral,mybitofsky,@dougiedaydream thank you,25
1957109983,worry,Kurty4lyf,Omg going to die of swine flu when I go to Melbourne,52
1694383010,happiness,axident,enjoying my new car,19
1965655628,worry,kat_n,@marginatasnaily haha..i wont  well il try not..lol... night chick..xxxxx,73
1965426178,neutral,denisepraill,We'll miss you @dougvs...   Those lucky Edmontonians!,53
1960497327,neutral,bimbler,@CrAppleton for sure....I still got 2 hrs till I will be home at the fridge  but then BEER BEER BEER lol,104
1965088976,worry,19fischi75,@Impala_Guy Me neither  But itï¿½s getting better,49
1751645265,happiness,clueless931,With my jordie for a little bit,31
1753714074,neutral,vmcconville,"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale.",113
1962234248,worry,ozpancakes,Yeah. It's sad.,15
1965980186,neutral,ale_grillita,Juast got home... and I have to leave again!!!  BRB!!!,54
1965770075,neutral,rawrrxsteffie,At my cousins wake,18
1753029054,worry,mandyrose1028,"@JoelMadden Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",102
1957659322,neutral,clarebearXD,emily is over tonight XD work experience is over. Jen I'm  going to miss seeing you like everyday,97
1957400184,neutral,waynep,Too much sand in the SD 790 from pismo this weekend. ANOTHER canon powershot broken. 2nd one in a year  What to buy this time...,128
1694146968,worry,benjamine007,"@BoltClock Hmm, I will hear more.",33
1966266721,worry,MattyD1990,is very hungover,16
1961991447,worry,alltimelexi,"@mmitchelldaviss It saddens me, you're youtube has changed. It's just like every other youtube kid, you used to be different",124
1958094009,neutral,TimelessP,"@philiplinden @secondlife Blake Sea should have been a water sandbox (a la Cordova), but we can't rez objects and autoreturn is 5 mins",134
1960354251,worry,liilaantunes,"waking now, so lazy and very worry ...",38
1694791277,neutral,chinoeatsworld,shares http://tinyurl.com/czhzb3 another id draft  http://plurk.com/p/rpzmx,75
1962141171,neutral,barbie31088,@nick_carter The video is set to private,40
1753009362,happiness,bdkelly87,first night sleeping in my new home,35
1695343659,neutral,ashwan,@twistedscience It rained here too,34
1963991526,neutral,TroyBarrett,@DarrenRuane Hey! It's so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,106
1695027832,worry,adrenalineee,@rossyflossy haha i get my senior license next friday!!!!,57
1753094609,neutral,oliviahitch,@SkipABeat anytime from now on lol. i'm just reading and stuffs,63
1961282068,happiness,georgiamae31,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!,95
1695310978,neutral,hypnoticyogi,"@RSR108 trying to do the same thing, running an online business as well as running a regular business in the &quot;real&quot; world",131
1694034653,neutral,pogmohoin,"@BethTana Sci-fi junkie, gamer, pianist, gin and tonic drinker, and news addict",79
1965275969,worry,nthmost,"@tropigalia I know, I stink at birthdays  sorry bra, hope you're having fun anyhow, in spite of me!",99
1751396245,happiness,ladydru820,About to venture forth to Turkey Creek &amp; fetch the boy after his post prom festivities. Hope he had fun,107
1694053758,happiness,kasey79,"@HOTTVampChick Excellent, he will never know, lmao.",51
1694977861,happiness,FandabiJOJO,Its a Bank Holiday!..... If you're happy and you know it CLAP YOUR HANDS!,73
1751821018,neutral,teaix,@Aniluck,8
1695509022,neutral,EFnChris,Just work up,12
1752965030,neutral,mariathemuse,@elizrn Your Welcome,20
1961105327,worry,Michellevator,I'm going to miss the seniors so much!  Don't goo!,50
1964393798,happiness,_DESiMO_,@MrAhrenSean lol! ok ok it is a little absurd... lol but my mini and open toe heels won't make it in this weather,113
1957100351,neutral,KatieQuan,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,100
1957701073,worry,egnaronik,@yin9shi what interview! leave me alone,39
1964827042,happiness,AwsumChick15,"i feel like a bright, new t-shirt.. wish i had one.",51
1961419132,worry,ofbondstreet,@Stubinho you said you fucked up your nose!,43
1753159224,neutral,KarlsG,Having first beer in over 8 days what has happened to me and Im only having it cause Miss 8 wanted to get me one for mothers day.,129
1751285644,happiness,veronicalynnn,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!,82
1963710608,neutral,MadisonJean,@MikeyWags srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,123
1695190524,happiness,pjfoti,@NadavS Cant wait to do some of those things,44
1957726844,neutral,tristan_mayer,Has lost his vocie and Adele is laughing at me LOL and still wondering why I'm in college on me week off,104
1751288564,neutral,kjamerson,@Kris_Brown been holding onto this one for a while  http://twitpic.com/4w5eh,76
1694903423,happiness,cindyyycck,i can be a good girl at school.. today i was!! i did it!! yayy,62
1963407992,neutral,TheJackal101,@SQLSarg sorry about that,25
1962242272,neutral,stevehall,@KristaNeher I wish I was going to Internet Week,48
1957156210,worry,Joannazhou,"4 very big ???zongzi) for lunch, ate more, but not work more.Work less but eat more, what  can I do w/h it? Too useless become.",127
1961215445,happiness,LeviFig,@josemarques I don't feel like having to reboot  If only OSX supported Hibernate &amp; Reboot in Bootcamp... -.-,112
1963651834,neutral,datMonalein,good night..have to get up so early tomorrow,44
1965733992,neutral,sporkhead,Bloody intrusive thoughts. I'm really going to bed now,54
1962415296,neutral,sloantx,@CowgirlNChaps it would be so fun.  too much to do.  not enough time or money.,78
1751854682,neutral,hbaum10,@mshemoney Aw Yay,17
1957352671,worry,Barkley53,Still awake can't fall asleep I'm not one bit sleepy,52
1753904185,happiness,joseph_ottorino,"Wow! Up, coffee in hand and already outside.  So peaceful on Sunday mornings.",77
1693995743,neutral,xcool,@joycescapade COOOOOOOOOL... DOOOOOOOOOWN... Patience... Is... Virtue...,72
1965534696,worry,ms_evangelista,What happened to my early night? Am about to turn into a pumpkin,64
1963726342,worry,Mim_blablabla,awww poor little girl on britains got talent,44
1753821266,happiness,Gabsharpe,i am fucked...damn you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing,107
1753136618,happiness,irisdaniel,About to go to sleep. Fun,25
1752674605,worry,Crystaldove,love it when my sister brags! but she's too tired too spell bowling right! haha its ok I &lt;3 her!!,100
1694687773,happiness,tmohede,@donnyeffrien good to know PLN's Earthday doesn't only happen in my neck of the woods,85
1966161110,happiness,e1underground,i have to be at work at 5 am  ... thanks to me ppl will be getting their freakin starbucks. peace out ppls!,107
1960133001,worry,Hellopanda_,"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt",137
1966303193,worry,Kstoneage,So lost  on my owm tryinh to find matter in the o2,50
1957515183,worry,jatetenkins,squirrel! where? i hate squirrels,33
1962294857,worry,sandyrevs,got FOXY_ a new brew buddy now my kitchen is gonna smell,56
1965500516,worry,Lucy_nessa,"Has a bad feeling that this time next yr, her fav musical may no longer be on the West End",90
1695583311,neutral,shemightbedead,Damn I'm pass 400 updates! Haha! Tweet tweet tweet!!!!!!,56
1695409382,neutral,nsane8,@scottrmcgrew do you have another account here??,48
1966160728,neutral,starkissed,tried to whore out my twitter @ FFAF but LJ dies everytime i try,64
1753097697,neutral,litalove,"just at home, not much going on, had a long day",47
1958049240,worry,xingkit,is still waiting.,17
1694273940,happiness,karooze,@imeldalaura it's a woodchipper &amp; it's gonna top off the weekend just nicely,80
1750997812,neutral,carolinee82,TV time  see yall later! xoxo,29
1964809476,neutral,LoriShanklin,@miacarruthers follow me??,26
1694309780,happiness,SarahSaner,@tracey1972 Morning babe!  I plan on overdoing it today! lol Hope you do rest &amp; put your feet up! xxxx,106
1751429705,happiness,terpkid,Woo hoo party over here. Its gonna be fun,41
1960622350,worry,WillStrohl,"@nokiko Oh, I see what you mean. That is true if they are used improperly, which we know they are.",98
1964083433,worry,doodlewhale,"@Mangowe You're welcome, I am off for some merry noddingtons myself soon. It's not even dark!",93
1965400178,worry,theabeast,@AlpineKyle I am in the 'real world' which apparently involves a lot less twitter....  sorry!,93
1753904626,happiness,tchvinkle,"@acchanosaurus good luck chan! gue kmrn bawa backpack kosong, quite helping",75
1965976292,neutral,eurobrew,See that traffic northbound? That's my commute   http://twitpic.com/67x74,73
1752918701,worry,JackHerrick,@theamazon111 Plenty of good trivia on wikihow. Just trying to help  hope u got to sleep by now.,96
1694420684,happiness,AreonLee,Oooh! Apple are in the trending topics again! xD Yay apple!,59
1957257295,happiness,tunatweets,I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun...,105
1965656253,neutral,robertedwards,@agent242 Nothing yet,21
1962069767,happiness,ByrnesBabe_09,Burnt Agenn  Nice Day Tho  xxx,30
1696178184,neutral,Tammy2luvs,Going to search out areas we would like for our dream home to also home my home based business one day soon.,108
1751467749,happiness,michbu,is off to Tagaytay with the family! Happy Mum's Day to all you hot momma's,74
1961281663,happiness,anniedarlynx,Have a happy Friday and weekend everyone .. TGIF for me is nothing,66
1694165762,happiness,jesssicababesss,my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.,84
1694144905,happiness,NaylahAlzayani,All moved in to our new apartment. So exciting,46
1752774765,happiness,alanataylor,@kmore Yeahhh... thx. I figured it out,38
1962223605,worry,Ayla_F,chris came over for exactly one hour  i moped around after he left and ended up falling asleep.,95
1961477617,worry,theanand,@rammohanr Yea...looks like it is...sorry abt nt gettin in touch..was hectic,76
1752122323,happiness,Eazyacess,@BaybeehDoll No u miss me !!!!! LOL,35
1752123740,happiness,mrdththomason,"2night- dance parties, fun times, &amp; awkward situations  highlight- driving w/ nims and annie listening to satellite windows downnnn",135
1694440652,worry,borntofly87,@dpressman well well...so sorry! let's dance  it's fabulous hobby,65
1753031349,happiness,MrsRance,Nungguin my Sista in law lahiran di RS Asih...kayaknya sih sore ini lahiran. Yeayy another baby girl in the family,114
1962832185,worry,Jademadeeasy,still trying to get better  had to get mommaz lovin..headed to her house.. ahhhhhh i so hate this feelin!,105
1960306437,neutral,VampireFaust,I wish I could go to #BEA this weekend.,39
1752226344,neutral,jordybug2jee,@mnmissy you should do an # for the safesex topic,49
1957130105,happiness,jgomez89,"@hiracdelest who's the one always working now?  oh yeah, still me.",66
1957674075,neutral,sampan22,bah! bk on reception  comps aint working.....BUT the sun has got his hat on hip-hip-horay  x,92
1960509682,worry,SamMahmood,"@actionscripter I tried to translate your tweet using google translation service, but it just spat it out back out at me",120
1963028176,worry,samgillespie,quick catch up on missed Neighbours ... poor Libby,50
1966284504,worry,paigemonroe,@RealSmoothieLuv nope no love,29
1695410021,happiness,AmyJade,Such a beautiful morning,24
1694238226,worry,yesssPecan,"@clicktokill scared what I may think of myself 2 yrs later, looking at the pix",78
1963645791,worry,KlynnKempt,Stupid sun i  actually have to work now,39
1957579637,worry,Stephny,@julsey I should be asleep  trying to be...,43
1753349544,worry,Pattie96740,"@konaish Do you know if you text to 40404, it'll go to your twitter after you set it up with the settings.  And FB posts - text to 32665.",137
1694240895,happiness,RainyCityLove,New Project is going incredibly well! and I'm not tired today  I think we should get all Monday's off. Permanently.,115
1753616072,neutral,jessiee2,@A_Bizzle Checkin that out right now,36
1753449546,happiness,supersupersam,@Tayler_Nicole wow you are lucky  happy birthday!,49
1694626346,neutral,whiskymac1746,morning to all,14
1961770771,worry,Chevygovroom,I want to party down!,21
1694770883,neutral,bdrewskies,rearry rip. Youd never guess what i ate..,41
1964369361,worry,Summerluvsblock,@DonnieWahlberg Mr. Ddub how bout' announcing a new date for the NC shows? please don't leave us out. i got my refund 2day for 5*,129
